gameId,genreId
603,31
603,34
603,27
603,52
603,50
603,13
603,21
603,11
603,61
603,41
603,55
603,28
603,3
603,63
603,42
603,44
603,65
603,46
603,23
603,30
603,35
603,54
603,10
603,58
603,29
603,43
603,20
603,4
603,48
603,38
603,16
603,40
604,63
604,46
604,7
604,36
604,24
604,12
604,3
604,59
604,23
604,16
604,35
604,28
604,52
604,38
604,39
604,30
604,53
604,48
604,56
604,65
604,50
604,49
604,15
604,58
604,11
604,44
604,34
604,19
604,29
604,1
604,57
604,5
604,47
604,32
604,40
604,55
604,6
604,25
604,62
604,42
604,43
605,51
605,13
605,35
605,18
605,55
605,45
605,59
605,24
605,46
605,38
605,53
606,25
606,11
606,5
606,18
606,42
606,14
606,16
606,47
606,62
606,19
606,40
606,26
606,64
606,51
606,36
606,60
606,43
606,45
606,52
606,28
606,8
606,59
606,63
606,38
606,21
606,4
606,33
606,30
606,23
606,46
606,57
606,7
606,65
606,10
606,44
606,13
606,32
606,9
607,29
607,28
607,40
607,32
607,22
607,56
608,21
608,60
608,43
608,8
608,28
608,49
608,10
608,25
609,5
609,10
609,21
609,54
609,45
609,28
609,55
609,22
609,48
609,32
609,40
609,41
609,7
609,49
609,12
609,46
609,42
609,27
609,63
609,65
609,13
610,45
610,10
610,38
610,56
610,29
610,42
610,40
610,50
610,63
610,9
610,25
610,46
610,61
610,2
610,55
610,28
610,51
610,57
610,65
610,39
610,12
610,17
610,15
610,24
610,23
610,49
610,13
610,35
610,21
610,22
610,44
610,4
610,32
610,34
610,30
610,48
610,60
610,19
610,31
610,53
610,37
610,54
610,62
610,59
610,58
610,43
610,11
610,8
610,5
610,47
610,3
610,14
610,64
610,26
610,33
610,52
610,41
610,16
610,7
610,36
610,20
610,6
610,27
610,18
610,1
611,27
611,10
611,12
611,30
611,21
611,63
611,37
611,44
611,53
611,34
611,26
611,20
611,6
611,22
611,49
611,8
611,54
611,32
611,16
611,28
611,9
611,58
611,29
611,59
611,7
611,45
611,2
611,13
611,14
611,18
611,50
611,24
611,4
611,40
611,47
611,33
611,56
611,61
611,64
611,42
611,11
611,52
611,17
611,41
611,23
611,51
611,55
612,22
612,45
612,62
612,24
612,51
612,27
612,65
612,64
612,11
612,25
612,49
612,16
612,17
612,47
612,2
612,48
612,40
612,14
612,10
612,54
612,38
612,57
612,23
612,7
612,53
612,44
612,63
612,29
612,31
612,28
612,33
612,9
612,4
612,61
612,32
612,52
612,56
612,55
612,43
612,36
612,18
612,58
612,50
612,5
612,60
612,19
612,39
612,1
612,15
612,26
612,8
612,3
612,13
612,46
613,47
613,28
613,43
613,34
613,6
613,18
613,60
613,16
613,22
614,33
614,55
614,7
614,27
614,24
614,45
614,65
614,36
614,18
614,32
614,42
614,46
614,51
614,38
614,35
614,37
614,9
614,21
614,58
614,22
614,23
614,11
614,62
614,63
614,15
614,30
614,8
614,13
614,28
614,52
614,6
614,56
614,50
614,40
614,48
614,49
614,57
614,41
614,61
614,60
614,53
614,1
614,47
615,23
615,24
615,28
615,14
615,51
616,37
616,33
616,41
616,7
616,10
616,57
616,53
616,50
616,62
616,39
616,64
616,58
616,46
616,32
616,63
616,31
616,17
616,13
616,5
616,15
616,60
616,22
616,45
616,30
616,44
616,61
617,25
617,50
617,11
617,12
617,39
617,26
617,13
617,24
617,15
617,56
617,3
617,27
617,55
617,46
617,19
617,49
617,61
617,32
617,9
617,44
617,65
617,30
617,63
617,62
617,53
617,60
617,37
617,33
617,59
617,17
617,16
617,45
617,6
617,8
617,38
617,35
617,51
617,52
617,40
617,36
617,22
617,43
617,1
617,57
617,47
617,29
617,23
617,48
617,21
617,64
617,58
617,31
617,7
617,10
617,14
618,8
618,1
618,2
618,11
618,20
618,56
618,60
618,36
618,14
618,41
618,28
618,15
618,50
618,46
618,44
618,22
619,48
619,42
619,12
619,3
619,7
619,9
619,8
619,27
619,46
619,2
619,25
619,20
619,59
619,17
619,37
619,36
619,56
619,50
619,51
619,18
619,10
619,33
619,58
619,65
619,32
619,52
619,22
619,35
619,15
619,4
619,30
619,21
619,14
619,40
619,39
619,63
620,1
620,55
620,6
620,8
620,54
620,45
620,12
620,53
620,44
620,57
620,22
620,10
620,48
620,27
620,40
620,62
620,29
620,64
620,50
620,63
620,9
620,60
620,7
620,26
620,18
620,39
620,13
620,28
620,11
620,65
620,4
620,56
620,24
620,47
620,38
620,58
620,15
620,5
620,32
620,35
620,31
620,16
620,46
620,33
620,41
620,23
620,52
620,34
620,2
620,25
621,15
621,48
621,50
621,26
621,12
621,28
621,2
621,43
621,14
622,61
622,24
622,40
622,22
622,51
622,8
622,52
622,7
622,47
622,16
622,25
622,17
622,44
622,5
622,38
622,43
622,11
622,33
622,20
622,56
622,63
622,65
622,18
622,13
622,21
622,35
622,62
622,3
622,39
622,23
622,48
622,37
622,29
622,26
622,42
622,27
622,60
622,55
622,49
622,50
622,57
622,41
622,15
622,59
622,28
622,64
622,4
622,46
622,54
622,53
622,36
622,30
622,45
622,19
622,1
622,14
622,10
622,2
623,36
623,24
623,13
623,52
623,19
623,43
623,10
623,64
623,61
623,62
623,63
623,21
623,31
623,12
623,53
623,59
623,41
623,34
623,9
623,16
623,45
624,30
624,52
624,32
624,43
624,36
624,28
624,55
624,63
624,18
624,26
624,37
624,35
624,54
624,61
624,53
624,9
624,50
624,34
624,49
624,64
624,13
624,31
624,42
624,15
624,33
624,12
624,11
624,38
624,3
624,23
624,29
624,4
624,47
624,65
624,2
624,6
624,14
624,57
624,8
624,44
624,59
624,58
624,39
624,62
624,20
624,25
624,5
624,16
624,56
624,1
624,48
624,10
624,60
624,21
624,19
625,16
625,54
625,65
625,14
625,59
625,8
625,11
625,60
625,37
625,30
625,49
625,6
625,33
625,62
625,1
625,48
625,23
625,15
625,47
625,51
625,45
625,13
625,19
625,36
625,44
625,26
625,9
625,42
625,46
625,64
625,63
625,61
625,3
625,12
625,7
625,55
625,52
625,40
625,18
625,56
625,35
625,2
626,27
626,61
626,7
626,62
626,53
626,19
626,51
626,28
626,39
626,36
626,9
626,54
626,44
626,4
626,35
626,50
626,60
626,3
626,25
626,58
626,30
626,2
626,5
626,26
626,41
626,65
626,6
626,16
626,23
626,21
626,64
626,1
626,11
626,59
626,20
626,22
626,40
626,12
626,32
626,43
626,38
626,46
626,31
627,54
627,10
627,6
627,37
627,23
627,56
627,5
627,46
627,35
627,32
627,44
627,19
627,41
627,39
627,50
627,53
627,30
627,2
627,52
627,36
627,48
627,47
627,65
627,12
627,27
627,59
627,16
627,58
627,11
627,8
627,15
627,26
627,61
627,28
627,24
627,64
627,55
627,29
627,34
627,14
627,38
627,33
627,9
627,13
627,4
627,3
627,57
627,17
627,25
627,60
627,45
627,51
627,7
627,21
627,31
627,40
627,20
627,42
627,63
627,18
627,62
627,43
627,49
627,1
627,22
628,37
628,32
628,63
628,5
628,10
628,23
628,40
628,61
628,36
628,60
628,16
628,47
628,41
628,50
628,31
628,12
628,65
628,51
628,35
629,6
629,37
629,55
629,13
629,11
629,17
630,51
630,53
630,46
630,49
630,42
630,52
630,18
630,22
631,21
631,26
631,62
631,49
631,19
631,44
631,57
631,58
631,5
631,50
631,12
631,60
631,45
631,14
631,20
631,39
631,8
631,42
631,3
631,13
631,30
631,25
631,41
631,27
631,47
631,2
631,24
631,18
631,46
631,35
631,34
631,37
631,56
631,61
631,33
631,48
631,31
631,36
631,16
631,65
631,9
631,63
631,10
631,4
631,51
631,7
631,38
631,52
631,11
631,43
631,29
631,53
631,55
631,40
631,59
631,28
631,23
631,22
631,15
631,1
631,32
631,17
631,54
632,53
632,44
632,47
632,2
633,31
633,5
633,35
633,51
633,3
633,58
633,50
633,57
633,27
633,2
633,19
633,55
633,22
633,47
633,24
633,17
633,32
633,40
633,44
633,25
633,13
633,37
633,7
633,33
633,39
633,52
633,61
633,4
633,60
633,62
633,36
633,63
633,56
633,48
633,16
633,1
633,59
634,21
634,19
634,32
634,3
634,47
634,24
634,58
634,37
634,25
634,17
634,50
634,16
634,15
634,33
635,53
635,62
635,11
636,38
636,62
636,39
636,61
636,16
636,31
636,15
636,40
636,49
636,52
636,60
636,34
636,47
636,24
636,22
636,13
636,2
636,53
636,59
636,43
636,20
636,50
636,36
636,64
636,26
636,46
636,41
636,33
636,42
636,51
636,45
636,28
636,12
636,44
636,23
636,57
636,27
636,3
636,32
636,5
636,21
636,25
636,7
636,17
636,63
636,65
636,29
636,19
636,54
636,1
636,11
636,55
636,4
636,8
636,37
636,6
636,58
636,18
636,48
636,14
637,21
638,64
638,35
639,12
639,27
639,8
639,38
639,1
639,61
639,9
639,17
639,58
639,45
639,52
639,63
639,14
639,34
639,56
639,46
639,41
639,10
639,21
639,33
639,49
639,4
639,6
639,11
639,44
639,53
639,30
639,43
639,64
639,55
639,23
639,18
640,58
640,7
640,2
640,15
640,62
640,60
640,45
640,10
640,52
640,24
640,25
640,51
640,41
640,8
640,32
640,55
640,53
640,30
640,64
640,19
640,37
640,17
640,23
640,42
640,65
640,21
640,31
640,54
640,34
640,29
640,50
640,35
640,22
640,14
640,40
640,48
640,39
640,36
640,44
640,38
640,12
640,3
640,9
640,20
640,63
641,34
641,30
641,55
641,17
641,24
641,11
641,62
641,53
641,58
641,14
641,61
641,28
641,19
641,18
641,37
641,29
641,27
641,21
641,7
641,48
641,22
641,38
641,43
641,23
641,47
641,26
641,33
641,39
641,13
641,10
641,46
641,57
641,16
641,15
641,54
641,6
641,3
641,4
641,5
641,1
642,62
642,45
642,2
642,48
642,33
642,47
642,4
642,3
642,8
642,34
642,35
642,11
642,1
642,37
642,23
642,18
642,64
642,44
642,25
642,41
642,10
642,54
642,36
642,49
643,19
643,37
643,11
643,32
643,41
643,1
643,13
643,3
643,29
643,14
643,64
643,5
643,42
643,61
643,24
643,63
643,15
643,59
643,54
643,34
643,35
643,16
643,52
643,62
643,25
643,33
643,57
643,50
643,51
643,36
643,8
643,30
643,45
643,10
643,26
643,22
643,23
643,6
643,31
643,44
643,38
643,9
643,28
643,20
644,20
644,47
644,40
644,27
644,52
644,61
644,53
644,36
644,59
644,37
644,57
644,30
644,49
644,29
644,15
644,46
644,14
644,6
644,34
644,51
644,31
644,60
644,43
644,35
644,4
645,58
645,41
645,3
645,51
645,50
645,43
645,23
645,26
645,12
645,38
645,65
645,35
645,59
645,48
645,55
645,17
645,5
645,49
645,8
645,61
645,56
645,14
645,63
645,13
645,7
645,30
645,10
645,60
645,6
645,22
645,33
645,31
645,52
645,46
645,4
645,27
645,15
645,64
645,19
645,16
645,20
645,1
645,45
645,47
645,28
645,32
645,62
645,53
645,54
645,29
645,2
645,24
645,9
645,34
645,36
646,56
646,41
646,45
646,38
646,14
646,31
646,53
646,46
646,2
646,33
647,19
647,24
647,64
647,50
647,51
647,37
647,7
647,35
647,22
647,17
648,15
648,62
648,13
648,64
648,61
648,2
648,49
648,46
648,21
648,47
648,27
648,6
648,51
648,29
648,7
648,33
648,58
648,23
648,40
648,59
649,22
649,6
649,8
649,30
649,2
649,60
649,63
649,1
649,28
649,14
649,13
649,59
649,25
649,18
649,32
649,42
649,29
649,12
649,57
649,61
649,37
649,53
649,44
649,10
649,4
649,65
649,15
649,5
649,27
649,35
649,17
649,46
649,9
649,47
649,33
649,38
649,56
649,16
649,34
649,20
649,55
649,62
649,21
649,3
649,45
649,23
649,39
649,48
649,40
650,11
650,6
650,31
650,60
650,2
650,13
650,48
650,41
650,22
650,49
650,50
650,40
650,18
650,26
650,65
650,56
650,39
650,57
650,35
650,15
650,37
650,7
650,4
650,33
650,36
650,29
650,24
650,47
650,45
650,16
650,64
650,23
650,32
650,59
650,12
650,14
650,51
650,52
650,3
650,63
651,14
651,27
651,37
651,23
651,34
651,50
651,51
651,57
651,56
651,21
651,53
651,19
651,33
651,22
651,35
651,18
651,45
651,31
651,36
651,59
651,43
651,64
651,10
651,8
651,65
651,63
651,58
651,3
651,24
651,48
651,42
651,26
652,13
652,65
652,46
652,51
652,30
652,44
652,60
652,57
652,50
652,40
652,38
652,59
652,63
652,32
652,11
652,33
652,43
653,43
653,22
653,28
653,10
653,39
653,18
653,42
653,60
653,6
653,52
653,1
653,2
653,57
653,45
653,33
653,47
653,26
653,50
653,48
653,38
653,56
653,46
653,23
653,15
653,7
653,44
653,61
653,53
653,37
653,9
653,25
653,65
653,13
653,59
653,5
653,36
653,24
653,35
653,64
653,55
653,11
654,3
654,21
654,61
654,24
654,29
654,25
654,47
654,41
654,20
654,23
654,15
654,34
654,32
654,65
654,49
654,1
654,30
654,42
654,59
654,51
654,60
654,22
654,37
654,6
654,16
654,58
654,12
654,14
654,55
654,4
654,48
654,18
654,8
654,26
654,44
654,54
654,52
654,2
654,63
654,50
654,40
654,11
654,19
654,45
654,56
654,10
654,64
654,17
654,36
654,7
654,33
654,53
654,62
655,23
655,57
655,35
655,47
655,6
655,49
655,39
655,25
655,59
655,51
655,28
655,2
655,43
655,11
655,62
655,22
655,36
655,13
655,41
655,53
655,42
655,29
655,1
655,58
655,60
655,34
655,32
655,48
655,14
655,15
655,5
655,63
655,40
655,21
655,55
656,60
656,50
656,46
656,33
656,30
656,36
656,2
656,56
656,58
656,18
656,1
656,59
656,62
656,38
656,40
656,65
656,13
656,16
656,45
656,34
656,29
656,24
656,6
656,44
656,15
656,39
656,9
657,63
657,56
657,8
657,27
657,23
657,59
657,6
657,41
657,17
657,22
657,61
657,64
657,11
657,48
657,24
657,28
657,45
657,47
657,21
657,33
657,31
657,20
657,50
657,32
657,2
658,57
658,65
658,8
658,2
658,62
658,64
658,11
658,60
658,21
658,4
658,27
658,19
658,52
658,58
658,15
658,48
658,36
659,17
659,49
659,15
659,37
659,16
659,5
659,57
659,2
659,39
659,48
659,32
659,11
659,7
659,19
659,10
659,63
659,58
659,24
659,3
659,18
659,43
659,33
659,44
659,28
659,23
659,51
659,14
659,41
659,26
659,40
659,4
659,34
659,31
659,25
659,30
659,36
659,55
659,21
659,62
659,27
659,56
659,60
659,53
659,65
659,59
659,38
659,8
659,13
659,42
659,29
659,61
659,64
659,35
659,47
659,1
659,50
659,22
660,6
660,22
660,48
660,42
660,15
660,19
660,23
660,45
660,12
660,18
660,26
660,62
660,8
660,7
660,40
660,32
660,53
660,27
660,61
660,24
660,58
660,56
660,14
660,43
660,59
660,3
660,64
660,38
660,11
660,1
660,10
660,55
660,31
660,33
660,17
660,34
660,20
660,44
660,25
660,52
660,2
660,37
660,39
660,35
660,49
660,30
660,13
660,4
660,9
660,60
660,65
660,47
660,51
661,52
661,48
661,49
661,18
662,30
662,47
662,12
662,28
662,57
662,18
662,23
662,5
662,31
662,50
662,62
662,37
662,13
662,35
662,48
662,42
662,27
663,60
663,36
663,43
663,4
663,45
663,13
663,28
663,52
663,9
663,59
663,55
663,33
663,27
663,65
663,11
663,1
663,61
663,31
663,51
663,12
663,17
663,42
663,37
663,41
663,44
663,53
663,26
663,34
663,29
663,30
663,8
663,32
663,62
663,54
663,46
663,56
663,38
663,47
663,18
663,5
663,40
663,2
664,10
664,38
664,11
664,21
664,35
665,46
665,18
665,38
665,32
665,55
665,47
665,11
665,29
665,9
665,31
665,61
666,16
666,28
666,18
666,55
666,41
667,56
667,30
667,40
667,23
667,29
667,22
667,8
667,49
667,53
667,33
667,2
667,35
667,45
667,16
667,50
667,59
667,44
667,6
667,25
667,55
667,54
667,31
667,52
667,12
667,46
667,9
667,57
667,58
667,27
667,34
667,65
667,4
667,61
667,48
667,62
667,14
667,7
667,26
667,20
667,36
667,10
667,37
667,60
667,11
668,16
668,5
668,29
668,39
668,2
668,13
668,58
668,9
668,14
668,17
668,57
668,15
668,43
668,22
668,47
668,40
668,26
668,49
668,4
668,3
668,12
668,36
668,61
668,31
668,24
668,10
668,41
668,1
668,34
668,11
668,21
668,25
668,23
668,48
668,50
668,51
668,35
668,60
668,18
668,64
668,62
668,27
668,55
668,38
668,54
668,44
668,28
668,32
668,30
668,53
668,45
668,6
668,33
668,37
668,56
668,52
668,42
668,7
668,8
668,59
669,34
669,37
669,47
669,16
669,62
669,23
669,32
670,30
670,60
670,9
670,16
670,24
670,22
670,8
670,7
670,34
670,26
670,49
670,21
670,29
670,11
670,47
670,61
670,46
670,58
670,6
670,64
670,45
670,37
670,36
670,56
670,54
670,20
670,35
670,63
670,51
670,62
670,28
670,57
670,23
670,53
670,14
670,27
670,52
670,42
670,41
670,1
670,18
670,39
670,17
670,33
670,10
670,3
670,48
670,43
670,31
670,55
670,44
670,50
670,4
670,19
670,12
670,32
670,38
670,2
670,25
670,65
670,59
671,39
671,65
671,3
671,29
671,53
671,21
671,44
671,51
671,62
671,17
671,58
671,45
671,60
671,8
671,24
671,19
671,40
671,25
671,57
671,28
671,63
671,30
671,23
671,27
671,56
671,15
671,46
671,1
671,31
671,9
671,59
671,37
671,7
671,38
671,49
671,34
671,5
671,12
671,10
671,55
671,14
671,47
671,41
671,2
671,4
671,11
671,42
671,26
671,22
671,43
671,54
671,6
671,13
671,64
671,36
671,52
671,61
671,16
671,35
671,48
671,32
671,18
671,50
671,33
672,11
672,7
672,52
672,40
672,19
672,1
672,49
672,18
672,57
672,35
672,51
672,10
672,43
672,60
672,54
672,8
672,65
672,45
672,25
672,15
672,34
672,23
672,59
672,50
672,30
672,20
672,44
672,24
672,13
672,21
672,36
672,55
672,26
672,27
672,16
672,46
672,5
672,28
672,62
673,43
673,57
673,19
673,11
673,5
673,7
673,27
673,58
673,22
673,65
673,63
673,40
673,37
673,21
673,9
673,39
673,29
673,6
673,13
673,56
673,53
673,33
673,55
673,42
673,41
673,1
673,12
673,62
673,31
674,39
674,37
674,51
674,42
674,13
674,49
674,53
674,9
674,52
674,46
674,10
674,32
674,22
674,6
674,7
674,33
674,47
674,60
674,45
674,21
674,41
674,44
674,40
674,26
674,36
674,24
674,2
674,14
674,65
674,16
674,59
674,54
674,57
674,18
674,43
674,31
674,15
674,29
674,25
674,48
674,17
674,20
674,3
674,55
674,27
674,5
674,19
674,12
674,63
674,30
674,34
674,58
674,23
674,1
674,61
674,28
674,4
674,8
674,38
674,64
675,28
675,56
675,11
675,7
675,60
675,54
675,65
675,45
675,59
675,44
675,25
675,61
675,3
675,58
675,35
675,14
675,42
675,5
675,33
675,29
675,17
675,19
675,41
675,50
675,63
675,48
675,4
675,1
675,52
675,16
675,32
675,30
675,6
675,39
675,38
675,26
675,8
676,3
676,12
676,25
676,15
676,26
676,14
676,60
676,58
676,32
676,57
676,48
676,43
676,27
676,16
676,5
676,55
676,33
676,63
676,24
676,35
676,20
676,65
676,28
676,44
676,37
676,62
676,2
676,59
676,30
676,49
676,47
676,39
676,23
676,36
677,59
677,3
677,63
677,32
677,29
677,10
677,47
677,7
677,65
677,54
677,25
677,61
677,39
677,41
677,44
677,20
677,34
677,28
677,30
677,13
677,57
677,38
677,64
678,35
678,41
678,59
678,60
678,62
678,52
678,63
678,20
678,4
678,29
678,45
678,65
678,9
678,14
678,21
678,34
678,3
678,27
678,64
678,39
678,50
678,5
678,25
678,38
678,31
678,61
678,26
678,28
678,12
678,44
678,1
678,10
678,56
678,55
678,19
678,46
678,58
678,16
678,18
678,23
678,33
678,11
678,40
678,17
678,30
678,49
678,15
678,6
678,24
678,51
678,53
678,32
678,47
678,54
678,36
678,43
678,8
678,7
678,37
679,58
679,40
679,60
679,52
679,31
679,44
679,51
679,20
679,23
679,30
679,1
679,2
679,5
679,35
679,12
679,18
679,62
680,30
680,13
680,60
680,41
680,21
680,34
680,58
680,39
680,63
680,50
680,4
680,19
680,45
680,38
680,31
680,59
680,51
680,2
680,49
680,55
680,36
680,62
680,16
680,1
680,25
680,20
680,15
680,27
680,8
680,29
680,42
680,48
680,3
680,47
680,44
680,54
680,33
680,35
680,43
680,61
680,23
680,52
681,29
681,48
681,56
681,45
681,64
681,36
681,1
681,22
681,30
681,44
681,46
681,39
681,32
681,35
681,31
681,37
681,49
681,28
681,62
681,41
681,4
681,54
681,53
681,24
681,63
681,19
681,12
681,14
681,51
682,60
682,7
682,17
682,64
682,15
682,35
682,14
682,52
682,48
682,32
682,44
682,38
682,13
682,9
682,28
682,50
682,5
682,59
682,43
682,27
682,22
682,33
682,11
682,47
682,12
682,41
682,24
682,1
682,46
682,23
682,10
682,62
682,65
682,3
682,37
682,2
682,30
682,19
682,4
682,63
682,26
682,39
682,45
682,57
682,25
683,28
683,19
683,26
683,59
683,65
683,42
683,45
683,7
683,43
683,30
683,31
683,13
683,61
683,40
683,17
683,9
683,10
683,16
683,6
684,16
684,24
684,54
684,43
684,44
684,3
684,38
684,34
684,39
684,58
684,26
684,65
684,17
684,42
684,23
684,35
684,30
684,29
684,5
684,28
684,47
684,2
684,40
684,55
684,20
684,56
684,15
684,48
684,50
684,33
685,22
685,36
685,55
685,2
685,20
685,45
685,35
685,48
685,40
685,8
685,5
685,52
685,58
685,63
685,14
685,62
685,11
685,23
685,37
685,30
685,10
685,28
685,13
685,18
686,34
686,23
686,35
687,57
687,56
687,40
687,8
687,13
687,10
687,14
687,61
687,16
687,5
687,65
687,33
687,36
687,20
687,49
687,34
687,62
687,55
687,38
687,41
687,46
687,43
688,20
688,59
688,61
688,22
688,8
688,10
688,12
688,65
688,46
688,27
688,5
688,15
688,37
688,6
688,39
688,7
688,1
688,14
688,9
688,19
688,47
689,1
689,39
689,16
689,64
689,52
689,45
689,9
689,44
689,7
689,32
689,15
689,47
689,4
690,59
690,46
690,11
690,17
690,55
690,50
690,32
690,12
690,51
690,48
690,60
690,37
690,25
690,56
690,18
690,5
690,27
690,53
690,2
690,61
690,36
690,23
690,19
690,45
690,38
690,64
690,29
690,52
691,29
691,24
691,27
692,16
692,48
692,44
692,30
692,61
692,51
692,63
692,25
692,62
692,23
692,26
692,24
692,28
692,34
692,35
692,40
692,47
692,17
692,10
692,49
692,58
692,14
692,39
692,52
692,21
692,59
692,41
692,4
692,43
692,64
692,15
692,60
692,53
692,65
692,57
692,3
692,9
693,48
693,41
694,34
694,14
694,40
694,63
694,56
694,12
694,41
694,31
694,45
694,50
694,4
694,13
694,3
694,21
694,7
694,52
694,32
694,60
694,15
694,19
694,48
694,25
694,6
694,39
694,38
694,59
694,53
694,11
694,55
694,61
694,54
694,23
694,16
694,2
694,44
694,51
694,26
694,29
694,10
694,64
694,58
694,49
694,18
694,37
694,22
694,27
695,60
695,43
695,45
695,36
695,46
695,12
695,31
695,18
695,62
695,41
695,47
695,22
695,52
695,28
695,13
695,10
695,5
695,34
695,55
695,24
695,7
695,9
695,11
696,26
696,8
696,19
696,2
696,42
696,60
696,4
697,48
697,12
697,29
697,21
697,27
697,30
697,25
697,4
698,26
698,60
698,28
698,63
698,45
698,47
698,65
698,30
698,53
698,49
698,31
698,61
698,4
698,36
698,15
698,3
698,11
699,33
699,39
699,64
699,21
699,50
699,3
699,54
699,15
699,63
699,40
699,13
699,2
699,19
699,61
699,9
699,62
699,32
699,42
699,34
699,58
699,25
699,38
699,57
699,7
699,16
700,58
700,11
700,60
700,33
700,64
700,47
700,36
700,34
700,17
700,8
700,53
700,10
700,61
700,38
700,1
700,30
700,4
700,18
700,6
700,7
701,34
701,7
702,35
702,57
702,39
702,38
702,26
702,47
702,50
702,12
702,7
702,6
702,44
702,23
702,2
702,54
702,4
702,16
702,30
702,41
702,11
702,28
702,43
702,1
702,56
702,42
702,59
702,60
702,52
702,18
702,24
702,37
702,17
702,58
702,9
702,63
702,5
702,65
702,32
702,13
702,14
702,3
702,61
702,22
702,8
702,49
702,45
702,27
702,55
702,31
702,62
702,40
702,10
702,53
702,36
702,19
702,48
702,15
702,46
702,64
703,23
703,12
703,38
703,22
703,59
703,29
703,62
703,47
703,1
703,44
703,37
704,54
704,50
704,43
704,1
704,61
704,46
704,31
704,52
704,59
704,42
704,3
704,9
704,45
704,28
704,6
704,38
704,37
704,8
704,17
704,51
704,57
704,18
704,27
704,47
704,29
704,36
704,12
704,62
704,4
704,53
704,11
704,49
704,64
704,33
704,60
704,41
704,26
704,56
704,25
704,10
704,15
704,55
704,30
704,13
704,22
704,5
704,63
704,35
704,32
704,16
704,24
704,34
704,7
704,40
704,23
704,2
704,58
705,42
705,64
705,3
705,5
705,34
705,15
705,39
705,30
705,57
705,53
705,23
705,10
705,40
705,25
705,21
705,6
705,47
705,63
705,24
705,51
705,44
705,1
705,16
705,62
705,58
705,19
705,38
705,9
705,11
705,28
705,18
705,50
705,65
705,46
705,22
705,14
705,37
705,61
705,8
705,35
705,7
705,36
705,59
705,43
705,29
705,49
705,13
705,55
705,32
705,41
705,56
705,54
705,52
705,17
705,31
705,20
705,60
705,33
705,4
705,27
705,12
705,45
705,2
706,51
706,4
707,22
707,45
707,6
707,37
707,11
707,27
707,32
707,9
707,34
707,17
707,43
707,44
707,30
707,59
707,49
707,38
708,55
708,2
708,35
708,56
708,7
708,15
708,40
708,20
708,28
708,37
708,53
708,17
708,51
708,43
708,22
708,45
708,54
708,26
708,42
708,47
708,24
708,33
708,5
708,21
708,13
708,30
708,14
708,23
709,33
709,53
709,31
709,29
709,47
709,17
709,36
709,24
709,65
709,32
709,48
709,45
709,20
709,13
709,6
709,60
709,19
709,40
709,15
709,23
709,39
709,12
709,57
709,10
709,25
709,50
709,52
709,63
709,34
709,11
709,14
709,56
709,35
709,61
709,22
709,4
709,44
709,8
709,1
710,20
710,48
710,38
710,32
710,23
710,47
710,43
710,27
710,19
710,22
710,24
710,15
710,7
710,65
710,50
710,2
710,59
710,31
710,39
710,4
710,13
710,25
710,18
710,34
710,37
710,1
710,35
710,41
710,3
710,54
710,60
710,17
710,8
710,46
710,58
710,62
711,48
711,10
711,63
711,5
711,13
711,46
711,3
711,27
711,57
711,18
711,54
711,49
711,2
711,1
711,24
711,15
711,50
711,23
711,40
711,14
711,44
711,30
711,21
711,62
711,42
711,11
711,61
711,19
711,16
711,8
711,12
711,22
711,59
711,65
712,21
712,2
712,18
712,14
712,64
712,58
712,50
712,17
712,54
712,5
712,60
712,3
712,52
712,41
712,25
712,34
712,28
712,4
712,65
712,42
712,63
712,51
712,11
712,24
712,22
712,59
712,38
712,57
712,31
712,1
712,26
712,6
712,12
712,23
712,46
712,19
712,53
712,40
712,44
712,35
712,8
712,7
712,37
712,13
712,20
712,30
712,43
712,47
712,10
712,29
713,48
713,56
713,17
713,38
713,53
713,29
713,39
713,4
713,5
713,60
713,6
713,21
713,8
713,35
713,34
713,52
713,20
713,24
713,62
713,19
713,14
713,46
713,65
713,42
713,45
713,1
713,47
713,51
713,37
713,54
713,9
713,43
713,30
713,13
713,55
713,61
713,10
713,31
713,3
713,59
713,11
713,15
713,41
713,58
713,36
714,60
714,1
714,40
714,35
714,3
714,48
714,26
714,38
714,58
714,64
714,36
714,19
714,43
714,7
714,51
714,39
714,47
714,53
714,28
714,10
714,15
714,52
714,22
714,63
714,44
714,37
714,18
714,49
714,56
715,47
715,49
715,11
715,60
715,35
715,22
715,42
715,3
715,65
715,28
715,4
715,7
715,23
715,53
715,63
715,45
715,52
715,16
715,32
715,1
715,29
715,17
715,20
715,38
715,8
715,15
715,25
715,54
715,9
715,26
715,2
715,48
715,62
715,13
715,64
715,59
715,55
715,19
715,21
716,51
716,60
716,48
716,13
716,49
716,52
716,19
716,29
716,18
716,6
716,20
716,40
716,7
716,14
716,12
716,63
716,23
716,24
716,43
716,50
716,4
716,2
716,9
716,41
716,38
716,37
716,16
716,53
716,57
716,44
716,39
717,57
717,29
717,19
717,32
717,10
717,47
717,43
717,37
717,35
717,15
717,16
717,9
717,52
717,5
717,51
717,46
717,7
717,34
717,8
717,50
717,58
717,38
717,44
717,25
717,1
717,63
717,18
717,13
717,60
717,12
717,26
717,45
717,20
717,23
717,2
717,36
717,22
717,27
717,24
717,48
717,6
717,21
717,65
717,14
717,56
717,33
717,41
717,11
717,59
717,54
717,61
717,30
